#X Y Z VX VY VZ FX FY FZ mass radius name
 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 333060.401628 0.00465475876589 sun
-0.189870191687 -0.558688766307 -0.0282098980491 0.0186424447901 -0.00679835837287 -0.00226637507401 0.0 0.0 0.0 0.0552929494875 1.63083872022e-05 mercury
  16.9714518993 -24.8089038611 0.119716118505 0.00257205257072 0.00179126750251 -9.61511264412e-05 0.0 0.0 0.0 17.1511623039 0.000165537115496 neptune
 4.20279027308 2.98574348839 -0.106330648529 -0.0043814893185 0.00639310069043 7.16196974762e-05 0.0 0.0 0.0 317.906831497 0.000467326170305 jupiter
 13.5722133861 -13.5968199989 -0.226678332174 0.00280195484701 0.00264110724035 -2.6528604208e-05 0.0 0.0 0.0 14.5357063322 0.000170851362258 uranus
 1.4341161723 -0.0563475576814 -0.0364281159082 0.00106980614619 0.0149353365963 0.000286587232631 0.0 0.0 0.0 0.107473137995 2.27021947846e-05 mars
 0.151328208644 -0.971618143147 -0.0 0.0172821497979 0.00271241361076 0.0 0.0 0.0 0.0 1.0 4.2587504556e-05 earth
 -0.717631580513 -0.00364737734108 0.0413723125562 -1.5802845881e-05 -0.0203358469254 -0.000276996812978 0.0 0.0 0.0 0.815044397449 4.04537843465e-05 venus
 6.407518055 7.01488406549 -0.377432769674 -0.0043424142317 0.00367836321207 0.000108694950481 0.0 0.0 0.0 95.1845135537 0.000402866696685 saturn
