 0 0 0 0 0 0 0 0 0 333060 0.00465476 sun
 -0.395759 -0.418413 0.00214459 0.0129161 -0.0159237 -0.00248619 3.54384e-05 3.4902e-05 -4.01566e-07 0.0552929 1.63084e-05 mercury
 17.2609 -24.6048 0.108843 0.00255095 0.00182175 -9.62926e-05 -3.23e-06 4.60812e-06 -2.0465e-08 17.1512 0.000165537 neptune
 3.65182 3.66359 -0.0968054 -0.00533777 0.00558522 9.63226e-05 -0.00248455 -0.00248467 6.57656e-05 317.907 0.000467326 jupiter
 13.8852 -13.2947 -0.229615 0.00273723 0.00270455 -2.54529e-05 -8.41198e-06 8.06169e-06 1.39122e-07 14.5357 0.000170851 uranus
 0.740082 1.35201 0.0101313 -0.0115943 0.00784274 0.00044922 -6.54405e-06 -1.17043e-05 -8.43885e-08 0.107473 2.27022e-05 mars
 0.831245 0.551801 -1.37207e-06 -0.00913187 0.0146337 -2.38373e-08 -0.000250696 -0.000160241 -2.22597e-10 1 4.25875e-05 earth
 0.72322 0.0482381 -0.041085 -0.000862402 0.0201219 0.000324769 -0.000456852 -1.77284e-05 2.61276e-05 0.815044 4.04538e-05 venus
 5.9029 7.41456 -0.364315 -0.00458377 0.00339515 0.000123283 -0.000195794 -0.000245933 1.21199e-05 95.1845 0.000402867 saturn
